movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
1230881,,Days of Giants III,10.0,1,Released,2024-01-07,3000,50,0.0457,82,sr,"Documentary, Adventure, Thriller",UTS Production,Dušan Nestorović,"Dalibor Daničić, Aljoša Spremo, Dragoslav Marković","sports, marathon, ultramarathon, tor"
682667,,Mais uma Tentativa Frustrada de Não Falar,9.0,1,Released,2018-12-15,5,600,0.0071,10,pt,"Comedy, Drama, History",Plasma Filmes,Pedro Ferreira,Pedro Ferreira,
1032151,,The Tax Evader Chapter II,10.0,1,Released,2022-10-05,10,11,0.1718,27,en,"Comedy, Action","Keim Time Studios, The Lens",Brian Keim,"Brian Keim, Zachary Taylor, Princess Kaguya","buddy comedy, tax evasion, political change, tax, evasion, irs, charles north, ted"
405607,tt0026176,Captain Hurricane,4.5,2,Released,1935-03-01,208,150,0.2313,72,en,"Comedy, Drama, Romance",RKO Radio Pictures,John S. Robertson,"James Barton, Helen Westley, Helen Mack","romance, sailor, cape cod"
1014066,tt21622270,Unlicensed,10.0,1,Released,2022-08-10,50,500,0.5934,11,en,"Action, Crime",Half Moon Entertainment,Allan Bosire,"Veronica Nthambi, Cliff Boa, Menelik David","private investigator, investigator, unlicensed investigator"
1311535,,Cara-cola,6.0,1,Released,2024-05-10,1,1,0.0143,1,en,Documentary,,Zahid M Ornelas,,"avant-garde, broken cellphone, satyricon, experimental cinema"
881212,tt13460398,Fixation,4.0,1,Released,2022-08-31,80000,21000,0.2624,101,en,"Horror, Drama, Thriller",Anchor Bay Entertainment,Mercedes Bryce Morgan,"Maddie Hasson, Ariella Cannon, Gia Miller","psychiatric hospital, doctor, emergency doctor, doctor patient relationship, evil doctor, doctor nurse relationship, hospital staff, nurses"
150126,tt1831602,Carmen G,7.0,1,Released,2012-12-07,93,87,0.093,87,en,"Thriller, Drama","Circular Music, Mandala Image Productions",Hernan Herrera,"Pierangeli Llinas, María Cecilia Sánchez, Reid Andres","immigrant, missing child"
302579,tt0133117,Naturally Native,6.0,1,Released,1999-10-08,700000,10508,0.2552,107,en,Drama,Red-Horse Native Productions,Valerie Red-Horse,"Valerie Red-Horse, Yvonne Russo, Irene Bedard","native american, racism, family, woman director"
1253832,tt16369410,Serpentine,5.0,2,Released,2023-02-01,60,100,0.1139,10,en,"Horror, Science Fiction, Fantasy",Evasion Pictures,Eva Vik,"Barbara Palvin, Luke Brandon Field, Soo Joo Park","snakes, serpentine, body horror, eva vik, barbara palvin"
937251,tt18182798,Death and the Lumberjack,7.0,1,Released,1963-05-03,0,0,0.0801,29,es,"Drama, Comedy",Hispamer Films,Luis García Berlanga,"Hardy Krüger, Ana Casares, Agustín González",
152512,tt0451089,Jee Aayan Nu,8.0,1,Released,2002-11-08,170000,400000,0.1795,187,pa,"Drama, Romance",T-Series,Manmohan Singh,"Harbhajan Mann, Priya Gill, Gurpreet Ghuggi",family secrets
882201,,The Yard Council,10.0,1,Released,2021-08-05,155,443,0.0664,143,en,"Comedy, Crime",Codnor Productions,Richie Everard,"Terry Shrewsbury, Richie Everard, Percival T. Jones","dark comedy, small time thugs, bleak, gritty"
1372299,,Pintado de negro,10.0,1,Released,2022-02-02,1800,6000,0.0071,0,es,"Thriller, Crime",,Jorge Augusto Dentone,"Ivan Eckell, Miguel Chritophersen, Debora Kamelman",
1075391,,The Doc,10.0,1,Released,2018-02-20,10,543000,0.0,22,en,"Horror, Comedy",Bella Studios,Teddy Creekmore,"Baby, Luigi, Tangerine",
654858,tt8633012,Doggy Driver,9.0,1,Released,,5,95,0.0516,0,de,Comedy,,Niklas Hörcher,Goggy Dog,"car race, dog"
1204169,,V/H/S  - early new years eve,10.0,1,Released,2023-11-10,4,19,0.0475,0,nl,,"OHSS Studios, V.H.S, CapCut",boy uno,"b0 uno, boy dos",
1129096,,Milk,8.0,1,Released,2023-01-09,3,20,0.0168,5,en,Comedy,,Oliver M Dobson,"Emily Sinclair, Jacob Baker",
1416541,,Mi Pana Miguel: La Película,9.0,1,Released,2020-08-20,0,0,0.0143,0,es,"Action, Comedy, Drama",Mamarre Studios,Pana Miguel,"Pana Miguel, Dos Puntos Uve, Olesram",mi pana miguel
975049,,"2 Girls, 1 Crazy Trip to Mexico: Origins",10.0,1,Released,2021-02-03,1,1,0.0143,4,en,"Comedy, Action",,Alex Humber,"Alex Humber, Noa h, Kat Kay","kidnapping, coming of age, travel"
1416555,,Mi Pana Miguel 2: La Isla y la invasión Panafresca,10.0,1,Released,2022-04-21,100000,200000,0.0143,0,es,"Adventure, Science Fiction, Fantasy, Comedy, Action",Mamarre Studios,Pana Miguel,"Pana Miguel, Comprension Lectora, Culeable",mi pana miguel
975083,,Bathroom Hooligan,10.0,1,Released,2019-10-10,1,1,0.051,2,en,Comedy,,Alex Humber,Alex Humber,"electric shock, bathroom humor"
401616,tt5119202,Going Furthur,10.0,1,Released,2016-05-20,75000,15000,0.0509,96,en,Documentary,"Going Furthur Productions, Lotus Eaters Films, Puds Brand",Matt Pidutti,"Zane Kesey, Alex Grey, Allyson Grey",
975080,,Optimism with Django,10.0,1,Released,2018-11-01,1,1,0.0544,1,en,"Family, Comedy",,Alex Humber,Alex Humber,optimism
1449981,,Uhaw,10.0,1,Released,2025-03-06,80,30,0.0143,55,tl,"Family, Drama, Comedy, Thriller",PelikUNA Productions,Ezekiel Wayne Simeon,"John Aldrick Ramiro, Heiley Reyn Pesa, Ma. Nette Chariess Atas","philippines, sjps, 11 stem 1, 12 stem 1, st. jude parish school, cane film festival, trece martires, uhaw, cff"
408309,tt5939404,The Wife's Letter,8.0,1,Released,2016-07-15,1000,1000,0.0143,143,en,,,Aneek Chaudhuri,"Kaushik Roy, Sanchari Dutta, Diganta S. Nag",
880230,tt11966896,Bohurupi,10.0,1,Released,2019-06-20,120,200,0.0382,11,bn,"Thriller, Crime",,Siam Mehraf,Siam Mehraf,"bohurupi siam mehraf, siam mehraf bohurupi"
1254361,,Campaign Day,10.0,1,Released,2022-10-31,37,500,0.0669,12,en,"Drama, Action, Mystery","Nicholls House Pictures, Mighty Lion Productions",Digby Dalitz,"Digby Dalitz, Alistair Scott, Hamish Ward","politics, violence in schools, school, war, mystery"
792049,,mania,10.0,1,Released,2020-10-23,1,1,0.0214,1,pt,"Animation, Drama",,Luis Felipe Fuks,Luis Felipe Fuks,
408510,tt0268221,Choorian,10.0,1,Released,1998-10-16,37000,2000000,0.0937,167,pa,"Action, Romance, Crime",Pak Nishan Films,Syed Noor,"Moammar Rana, Saima Noor, Muzaffar Adeeb",village
559926,tt6704346,Rhino Horn,10.0,1,Released,2018-01-31,10000,100000,0.0286,86,fa,"Drama, Crime, Thriller",Aftab Alamtab,Mohsen Mohseni Nasab,"Pejman Bazeghi, Eteri Voskanyan, Reza Haydari",
1174832,,Raajashekaraaa,9.0,1,Released,,900,2000,0.0,620,en,,,,,
881152,tt12734796,The Story of Martin Luther,10.0,1,Released,2017-11-03,103,103,0.0416,4,en,"Animation, History",Tumblehead Animation Studio,Magnus Igland Møller,,short film
1449949,,Reverie,10.0,1,Released,2024-03-06,80,30,0.0143,53,tl,"Drama, Thriller",PelikUNA Productions,Ezekiel Wayne Simeon,"Heiley Reyn Pesa, Hannah Kim Concepcion, John Aldrick Ramiro","philippines, reverie, sjps, 11 stem 1, 12 stem 1, st. jude parish school, cane film festival, trece martires"
933658,tt8824848,Kuyruklu Yıldız Altında Bir İzdivaç,8.0,1,Released,1987-07-08,1000,1000,0.0168,0,tr,Comedy,TRT Türkiye Radyo Televizyon Kurumu,,"Mehmet Ali Erbil, Cem Özer, Gül Vergon",
1191788,,Glitch,9.0,2,Released,2023-10-16,40,40,0.1284,0,es,Science Fiction,,Laura Villegas,"Sebastián Atehortúa, Valentina Andrade, Raquel Pareja","future, time, glitch, no future"
1412755,,Szivacs,8.5,2,Released,2024-08-08,5,5,0.0071,0,hu,"Adventure, Family, Comedy",Dead Gloom Studios,Sárközi Levente,"Sárközi Levente, Keszthelyi Enid Janka, Kosztyány Botond",
572028,,The Adventures of Hector Westwood: The Cult of Evil,8.0,1,Released,2018-04-01,10,13,0.0501,16,en,"Adventure, Drama, Science Fiction",Pyromid Pictures,Henry Rowlands,"Evan Nayler, Henry Rowlands, Patrick Davies Jones","malaysia, jungle, dinosaur, archaeological expedition, cult conspiracy"
174008,tt0468516,My Brother's War,1.0,1,Released,2005-09-01,40,300,0.1273,115,en,"War, History, Drama, Romance",,Whitney Hamilton,,"american civil war, confederate spy"
971679,,O Assalto ao café Ponte Nova,10.0,1,Released,2021-06-03,5,20,0.0143,0,pt,"Action, Western, Comedy",Turma 12ºF,Tomás da Cunha,"Tomás da Cunha, Gonçalo Brito, Gonçalo Pinto",vinho
626830,tt7970690,Rules of the Game,9.0,1,Released,2018-02-24,500,1100,0.0802,20,en,"Adventure, Mystery",Colerful Spiderlegs,Guðmundur Elí Jóhannsson,"María Carmela Torrini, Arnar Jónsson, Thorunn Gudlaugsdottir",rules
1179679,,"A História - Tchê Guri ""30 Anos""",10.0,1,Released,,1000,1200,0.0,0,pt,,,Lucas Guedes,"Fabinho Vargas, Lê Vargas, Alex Vargas",
538496,tt5752634,Lucas Chronicle,10.0,1,Released,2017-04-28,1167,8,0.0352,0,es,"Comedy, Action, Adventure, Science Fiction",JJ Films España,J.A. Molina,"Francisco Javier Sánchez, Daniel Ensoleaga, J.A. Molina",
892050,tt8071360,Monster,8.0,1,Released,2019-10-17,3200,10000,0.2726,81,en,"Drama, Crime",Sodhi Productions Inc.,Inderveer Sodhi,"Inderveer Sodhi, Ivon Shiva Naicker, Shaun Gill","friendship, gangster, difficult childhood, bullying, surrey, coming of age, disturbed teenager, south asian, teen drama, boyhood, punjabi, high school drama"
891680,tt1215978,Last Time in Clerkenwell,10.0,1,Released,2007-07-15,844,844,0.045,4,en,Animation,Figli Migli Productions,Alexey Budovsky,,"black and white, short film"
891687,tt4074676,The Royal Nightmare,8.5,2,Released,2008-04-19,267,267,0.0193,3,ab,Animation,Figli Migli Productions,Alexey Budovsky,,black and white
1066166,tt19859454,Dil Mod De,10.0,1,Released,2022-12-30,20000,120000,0.0,59,ur,Drama,DJ Fluke Production,,"DJ Fluke, Saad Ur Rehman, Ducky Bhai",short film
1003578,tt16532108,DeMonD the movie,10.0,1,Released,2021-09-24,10000,3000000,0.0264,105,en,"Action, Adventure, Science Fiction, Comedy",STRNRTS PRODUCTIONS,,"antonio  hutton, Roy Woodard, Diamond Welch","angelic war, demigods, cup of haties, demond"
1128188,,Warplane,10.0,1,Released,,1,10,0.0261,5,en,,,,"Tim Steed, Sam Steed",
988932,tt15482456,Marcellus Hall an Artist in New York City,7.0,1,Released,2021-11-06,20000,500,0.051,31,en,,Fourwind Films,Justin Joseph Hall,Marcellus Hall,
1379700,,RadHead,8.0,1,Released,2020-05-08,5,5,0.0912,20,en,Comedy,,Grayson Coplen,Grayson Coplen,"gaming, review, radhead"
1067585,,D'Lírio - Lua Turquesa,8.0,1,Released,2022-12-30,55,10,0.0143,0,pt,Animation,Tobogangs,,"Lia Oliveira, Pedro Brbu, Thiago Valka","pastelcore, independente"
381888,tt5227024,Mr. Unbelievable,6.0,1,Released,2015-12-03,711035,398179,0.1977,94,zh,"Comedy, Music","NB Productions, MM2 Entertainment, Clover Films, Byleft Productions",Wang Guoshen,"Chen Tian Wen, Genghis Chai, Marcus Chin","aspiring singer, stage show performer"
1080632,tt16245330,Your Minimal Caress,10.0,1,Released,2021-10-30,2000,2000,0.0935,8,es,"Drama, Romance","distopia, circulo blanco",Omar Gómez Arias,Karina Hurtado,"work, shyness, love, romantic situation, minimal, shoes, serious, fabrication"
381425,tt1870555,The Other Wife,3.5,2,Released,2007-01-01,10000,10000,0.0382,146,fa,Drama,,Sirus Alvand,"Mohammad Reza Foroutan, Niki Karimi, Anahita Ne'mati",
381511,,ZERO Limits,10.0,1,Released,2016-02-06,1560,1,0.0633,60,sq,"Action, Adventure, Comedy, Crime","Aceldoredon, SEHR",Beis Shabani,"Beis Shabani, Marigon Zyberi, Valenti Shabani",
307729,tt3881384,Dandupalya,7.0,1,Released,2012-06-29,430000,5800000,0.1357,126,kn,"Thriller, Crime",Apple Blossom Creations,Srinivasa Raju,"Pooja Gandhi, Raghu Mukherjee, Priyanka Kothari",robbery
1249827,,Cough Medicine,10.0,1,Released,2023-12-01,25,1000,0.0214,3,en,"Action, Comedy","Cyborg Z00 Productions, REELWORKS Pictures",Wesley A. Clark,"Hunter Haubert, Devin Snow, Ethan G. Jocis","competition, comedy, action"
525049,,A Short Film About Impotence,10.0,1,Released,2018-05-10,500,2,0.0596,22,en,,,Ben Hector,"Chris Upson, James Robert Gordon, Lucy Hodder",
1436919,,F**K YOU: the movie,10.0,1,Released,,69,420,0.0,5,en,,,Too Many Mofos,"Ian Rosenay, Oliver Lee, Nick Bonanno",
1003631,tt17074096,Dhamilo Pani,10.0,1,Released,,100,500,0.0071,9,en,,,,Pradip Raut,
1221976,tt13616492,Devil's Forest,8.0,1,Released,2020-10-31,100,1000,0.0143,12,en,"Horror, Documentary",James Entertainment,Justin James,"Justin James, Damion James","mockumentary, documentary, horror"
890905,,In Retrospect,9.5,1,Released,2021-10-28,20,2,0.0143,7,en,"Drama, Comedy, Romance",RX Productions,Vasili Ziamos,"Jordan Soulis, Kate Pittick, Hannah Wood",
1447220,,fitting room 5,8.0,1,Released,2023-03-05,5000,10000,0.0,0,ja,Drama,TRANCE VIDEO,,"和也 Kazuya, 桜井結也","巨根, 露出, 无套, ストーリー"
1080757,tt26492302,Solitud de Cristo,10.0,1,Released,2020-06-09,1,1,0.0746,0,es,Documentary,UdelaR,Nahuel Hernández,,"catholic, catholic church, jesus christ, observational documentary, short film, cristo"
375036,,Vipin and Rosh Wedding,9.5,1,Released,2012-07-09,100000,100000,0.0143,158,en,Adventure,J.D MAX,,"Vipin Varghese, Rosh Elza Varghese",vipin rosh
932433,,Bachory,10.0,1,Released,,10,10,0.0,0,pl,"Action, Comedy",,,"Kacper Podczasiak, Antek Kaminski, Miłosz Wróbel",
1064596,,A Very KDTV Christmas,10.0,1,Released,2022-12-22,10,1500000,0.0453,6,en,"Thriller, Comedy, Drama, Family",KDTV Productions,Ron Kosek,"Danny Allen, Ethan Hillman, Reilly Robichaud","is, that"
1382804,,Holy Bananas,10.0,1,Released,2024-10-25,200,1000,0.0872,3,en,"Comedy, Thriller, Horror",Figure Eight Films,Henry Kaufman,"Tristan Allerick Chen, David Kaufman",spooky
932428,,Żyraf: Czas Zemsty,8.0,1,Released,,1,100004215,0.0,0,pl,Horror,,,"Fabian Żygadło, Antek Kaminski, Kacper Podczasiak",
1248320,,BrazzersS,10.0,1,Released,2024-02-21,100,100,0.0,0,es,"Action, TV Movie",Humble Oil & Refining Company,Adwaa Fahad,,
553041,tt8831284,Shu Thayu?,7.0,2,Released,2018-08-24,67000,2800000,0.1049,135,gu,"Comedy, Drama",Media Development Authority (MDA),Krishnadev Yagnik,"Jay Bhatt, Mayur Chauhan, Malhar Thakar",
309174,tt0290759,Mayday! Überfall auf hoher See,10.0,1,Released,2001-08-09,200000,500000,0.0281,0,de,Thriller,ARD Degeto,Werner Masten,"Klaus Löwitsch, Juraj Kukura, Anica Dobra",
627222,,Girl Under the Ketapang Tree,10.0,1,Released,2000-07-01,200,5230,0.0,120,id,"Crime, Comedy, Science Fiction",,Ahmad Tuflihun,Ahmad Tuflihun,
1221313,tt13173974,Signs of Life,10.0,1,Released,,3000,100000,0.0,35,en,,,Cameron Brunt,,
1382272,,Kettlemans Forest,8.0,1,Released,2013-11-02,500,10,0.1538,23,en,Horror,"Blue Genes Productions, Jiddle Films",Brian Labuda,"Alex Labuda, Kiowa Pratt-Gordon, Stibben Sacorro","living dead, shot on video, sov, horror, horrified, zombies, kettlemans forrest"
892749,tt13432980,Science Please! : The Wonderful World of Colour,10.0,1,Released,1999-05-08,100270,100270,0.0925,1,en,Animation,ONF | NFB,Claude Cloutier,Rick Jones,color
892739,tt0360827,Who Calcutta the Cheese,10.0,1,Released,1993-07-13,15107,15107,0.0868,3,en,"Animation, Comedy",DNA Productions,Keith Alcorn,"Keith Alcorn, Paul Claerhout, John A. Davis",short film
309625,tt0032132,Winter Carnival,6.0,1,Released,1939-07-28,412640,474286,0.2257,105,en,"Romance, Comedy, Drama",Walter Wanger Productions,Charles Reisner,"Ann Sheridan, Richard Carlson, Helen Parrish","college, carnival, reunion, snow skiing"
624074,tt2429144,Chambaili : The Fragrance of Freedom,10.0,1,Released,2013-04-26,85000,140000,0.1037,133,ur,"Crime, Drama, Thriller",7th Sky Entertainment,Ismail Jillani,"Khalid Ahmed, Shafqat Cheema, Mohammed Ehteshamuddin",friends
1069795,tt24517084,Girl top Remix,10.0,1,Released,2020-12-16,1000,1500,0.0,0,ru,Music,Believe Music,,"Nikita Valeyev, Кайфурик","remix, girl top, kayfurik, girl top remix"
411812,tt1483488,Room Zero,10.0,1,Released,2009-02-17,10,11,0.1098,52,en,"Crime, Documentary",,James Muller,"Wayne Adam Ford, Victoria Redstall","serial killer, docudrama, educational"
1069787,tt24335658,1000 reasons,10.0,1,Released,2020-08-10,500,985,0.0214,0,ru,Music,,,Nikita Valeyev,
1069767,tt24177548,Girl top,10.0,1,Released,2020-03-26,100,700,0.0071,0,ru,Music,Believe Music,,"Nikita Valeyev, Кайфурик","girl top, kayfurik"
1069785,tt24225786,To Die,10.0,1,Released,2020-06-08,500,1100,0.0071,0,ru,Music,Believe Music,,Nikita Valeyev,to die
1069780,tt24327088,Kriminal,9.0,1,Released,2020-05-25,1500,2400,0.0286,0,ru,Music,Believe Music,,Nikita Valeyev,kriminal
1310220,tt29669839,Nedo X,10.0,1,Released,,12,123,0.0071,1,en,,,,,
939592,,The Fright Before Christmas,10.0,1,Released,2021-12-23,10,1,0.0362,3,en,Thriller,iMovie,Lilyana Luhigo,"Maryn Zaborowsky, Trever Capien, Lily Williams",christmas horror
1128307,,Big Score,1.0,1,Released,2023-05-17,250,1,0.0143,4,en,Crime,,Daniel Alvarez,"Paryse Allen, Marty Smith, OvaJean Siemens",
386119,tt0284614,VeggieTales Christmas Spectacular!,10.0,1,Released,1998-12-19,0,0,0.0771,46,en,"Family, Animation, Music, TV Movie",Big Idea Productions,Phil Vischer,"Phil Vischer, Phil Vischer, Phil Vischer",christmas
934972,,"Aquí Sigo, Aquí Seguiré",10.0,1,Released,2022-02-04,10,10,0.0071,0,es,"Documentary, Drama",Cactus Films,David Santos,Marcelo Ostres,"aquí sigo, aquí seguiré"
1377841,tt32852119,Noah D'castellano - 2022 New York Fashion Week September,10.0,1,Released,2022-09-09,50000,100000,0.0,10,en,"Thriller, Documentary",International Management Group (IMG),,Noah D'castellano,
386089,tt0258949,Scandalize My Name: Stories from the Blacklist,7.7,3,Released,1998-01-01,1000000,100000,0.3388,54,en,"Documentary, History",,Alexandra Isles,"Morgan Freeman, Rosetta LeNoire, Dick Campbell","racism, post world war ii, harlem renaissance, mccarthyism, artistic risk, black community, hollywood blacklist"
888323,,Sin Tu Permiso: Nosotras en la escena Hardcore y Punk Estatal,10.0,1,Released,2020-10-23,2329,6266,0.1551,0,es,"Documentary, Music",,Esther Galván Rubio,,"feminism, punk rock, punk girl"
387473,tt3914624,The Cage,3.0,1,Released,2015-09-17,700000,18382,0.0828,100,ru,"Drama, Thriller",Fortuna Film,Ella Arkhangelskaya,"Daniil Spivakovskiy, Elena Radevich, Evgeniy Kulakov",
623345,tt4345774,The Lies We Tell But the Secrets We Keep: Part 3,8.0,2,Released,2014-09-22,25000,25000,0.5195,87,en,"Action, Adventure, Crime, Drama",,Milon V. Parker,Milon V. Parker,"mundo de polisiasy ladrones, ladrones, balasos, traision"
1251417,tt28013320,Ishwaran Ki Adhbut Kahaniyan Chapter 2,9.0,1,Released,2022-10-07,25,17,0.0071,14,en,"Horror, Thriller, Mystery",,Ayush Pandit,Ayush Pandit,
1251412,tt31458300,Medium Shot,10.0,1,Released,2023-08-23,50000,60000,0.0143,20,en,Comedy,,Jonathan Landeros,Miguel Quintana,mokumentary
1251404,tt27447284,Horror Making Of,10.0,1,Released,2022-11-02,50000,60000,0.0071,4,en,Comedy,,Jonathan Landeros,Miguel Quintana,
389400,tt2321658,SHAC Action & The Truth,10.0,1,Released,2008-01-01,4,4,0.0071,69,en,Documentary,SHAC,,,
876254,tt13289298,At the Mountains of Madness,6.3,3,Released,2021-07-27,2000,12000,0.0256,69,en,Horror,,Matthew Cooper,,
886828,tt10847812,Habitual,5.0,2,Released,,95,1,0.2267,95,en,"Horror, Thriller",Magnolia Pictures,,"Johnny Hickey, Brittany Baldi, Katie Berner","rave party, haunt, abandoned building, psychological horror"
1034755,tt22643900,ZWARTE CROSS: VAAK BU-J TE BANG,6.5,2,Released,,1,1,0.0,0,nl,,,,,
720164,,Cola Cartel: Make Up,10.0,1,Released,,96,2,0.0143,2,en,"Music, Comedy, Adventure","Cola Cartel, DWWL Recordings",Julio Arana,"Julio Arana, Daniel Santangelo, Alexander Arteaga",
1034959,,Gábor The Documentary,10.0,1,Released,,75,100,0.0071,13,en,,,Hunor Bergmann,,
887577,tt15700292,The Ballad of Sheep 13,10.0,1,Released,2004-08-16,905,905,0.0071,2,en,Animation,Sheridan College,Kyle McQueen,Barry Parker,"sheep, short film"
1289034,,The Backseat Killer,10.0,1,Released,2024-05-09,20,20,0.0561,11,en,"Horror, Mystery",Bomac Productions,Boden Ford,"Boden Ford, Lenny Scholl",short film
1451551,tt36354371,PAS ZEN - 15 minutes pour gravir le Montmartre,10.0,1,Released,2024-09-16,5,300,0.0596,0,fr,"Documentary, Adventure",,Georges Bouyssou,Georges Bouyssou,"montmartre, alpinisme, aventure"
1203651,,Fairtex Muaythai Training Camp Documentary Movie,9.0,1,Released,,5000,25000,0.0214,29,en,"Documentary, Drama",Austmon,Yen ah moi,"Austmon Pao min lee, Saemapetch fairtex, Nadthawan Panthong","austmon, fairtex, fairtex muaythai, stamp fairtex, saemapetch, yodkaikaew, muaythai training"
1448288,tt34748191,Karina,10.0,1,Released,2024-06-04,1000,1500,0.0708,9,es,Documentary,Ung Media,Manuell Tony,Karina Shango Guerra,"leaving one's family, admiring"
887318,tt15690918,Dante's Shadow of Sin,5.0,1,Released,2021-10-16,50,50,0.0357,75,en,Horror,,Dakota Ray,"Dakota Ray, Fred epstein, sholeh behesht",
742459,,Sosha,10.0,1,Released,2022-11-04,1800,1800,0.0214,50,en,"Comedy, Romance","LIM STUDIO, STONMEDIA",Lebo Lebang,"Lebogang Lebang, Themba Nene, Lebo Lebang","south africa, romcom, mzansi"
412741,tt5142216,Auto Shop of Horrors,10.0,1,Released,2016-10-26,1200,4300,0.1128,86,en,"Comedy, Horror","GallaFilms, Driving With Our Eyes Shut",Tim Gallagher,"Glenn Berggoetz, Paul Rohrer, Maya Grace","dark comedy, parody, horror spoof"
1068096,,Plano B - O Novo Estagiário,10.0,1,Released,2021-12-31,50,50,0.0214,0,pt,Comedy,Firm Films,Matheus Woch,"Lia Telles, João Vitor Tadeu, Fernanda Melém","comedian, pandemic"
1068110,,EAD - Ensino a Desistência,10.0,1,Released,2021-05-23,50,50,0.0143,0,pt,Comedy,Independent Film Distributors,Rômulo D. sá,"Clara Loureiro, Clara Loureiro, Carol Wood",comedian
412872,,S.W.A.G. - Episode 2: The Texas Blues,8.0,1,Released,2016-08-25,42,1,0.0143,11,en,Comedy,"Cheeky Boys Productions, S.W.A.G. Productions",Aaron Mullan,"Stephen Pearson, Aaron Mullan, Liam Scott",parody
1068440,,Enchanted,10.0,1,Released,2021-11-07,30,1,0.0362,5,id,"Drama, Romance","Komunitas Film Serang, Aerosol Memories",Rafi Adam Pangestu,"Dimas Indra Syaputra, Refa Amelia","secret love, secret admirer"
1418175,tt35425572,A solution that pleases all,6.0,1,Released,1986-01-01,18000,20000,0.1068,96,ar,Drama,مصر للإستوديوهات والإنتاج السينمائي,Elweya Zaki,"Sanaa Gamil, Samir Ghanem, Abdel Moneim Ibrahim","tenant, family dynamics"
519918,tt2627434,The Real Chainsaw Massacre,6.0,2,Released,2014-08-31,100,100,0.0214,48,en,"Documentary, Crime",Zig Zag Productions,Paul Douglas,"Sean Barrett, Ken Driggs, Ronnie Earl","murder, criminal, killer, true crime"
1217371,,"Venice, the Menace!",0.0,0,Released,2024-05-19,1000,100000,0.0546,45,en,"Documentary, Family, Drama",,Yen ah moi,"Austmon Lee Pao min, Lee Than Phuong, Lee Ahn Tien","toddler, kids, childhood memory, venice the menace"
12274,tt1273218,Kuselan,5.0,3,Released,2008-08-01,9900000,1000000,0.4104,160,ta,Drama,Kavithalayaa Productions,P. Vasu,"Rajinikanth, Nayanthara, Meena",
702591,tt8220154,Yo Dividido,4.0,1,Released,2016-04-20,2112,2112,0.0579,0,es,"Thriller, Drama",Centro de Estudios Cinematográficos,Emiliano Monroy,"Ana Monterrubio, Emilio Rueda",
1249919,tt27489262,Dinner as a couple,10.0,1,Released,2022-12-07,50000,60000,0.0473,7,es,Comedy,,Jonathan Landeros,Sebastian Ruiz Zuñiga,"love, drama, comedy"
720803,,GayDate,2.0,1,Released,2010-07-01,100,99,0.0533,7,en,Drama,,Jeremy Saville,"Jeremy Saville, Amy Motta",
