movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords,Profit,Year,Distance From Mean
381289,tt1753383,A Dog's Purpose,7.636,3371,Released,2017-01-19,22000000,205000000,7.5611,100,en,"Adventure, Comedy, Fantasy, Family, Drama","Amblin Entertainment, Pariah, Walden Media, Reliance Entertainment, Universal Pictures, DreamWorks Pictures, Amblin Partners",Lasse Hallström,"Josh Gad, K.J. Apa, Britt Robertson","based on novel or book, human animal relationship, reincarnation, dog, pets",183000000,2017,116118679.68673518
311324,tt2034800,The Great Wall,6.032,5217,Released,2016-12-16,150000000,331957105,8.6899,103,en,"Action, Adventure, Fantasy","Legendary East, Universal Pictures, Atlas Entertainment, Le Vision Pictures, Kava Productions, China Film Group Corporation, dentsu, Fuji Television Network, Legendary Pictures, Taurus Film",Zhang Yimou,"Matt Damon, Jing Tian, Willem Dafoe","monster, china, archer, female soldier, historical fiction, explosion, period drama, british soldier, great wall of china, 15th century, female general, war",181957105,2016,115075784.68673518
363676,tt3263904,Sully,7.194,7310,Released,2016-09-07,60000000,240800000,5.0466,96,en,"Drama, History","Malpaso Productions, Flashlight Films, Warner Bros. Pictures, RatPac Entertainment, The Kennedy/Marshall Company",Clint Eastwood,"Tom Hanks, Aaron Eckhart, Anna Gunn","rescue, new york city, airplane, investigation, pilot, based on true story, emergency landing, flight, aviation, airplane accident, based on memoir or autobiography, bird attack, hudson river, duringcreditsstinger, dramatic",180800000,2016,113918679.68673518
338970,tt1365519,Tomb Raider,6.365,7913,Released,2018-03-05,94000000,274650803,6.0108,118,en,"Action, Adventure, Fantasy","Square Enix, GK Films, Metro-Goldwyn-Mayer, Warner Bros. Pictures",Roar Uthaug,"Alicia Vikander, Dominic West, Walton Goggins","island, treasure hunt, remake, female protagonist, heiress, based on video game, bicycle courier, missing person, reboot, peril, slave labor, father daughter relationship",180650803,2018,113769482.68673518
497698,tt3480822,Black Widow,7.209,10427,Released,2021-07-07,200000000,379751131,11.793,134,en,"Action, Adventure, Science Fiction",Marvel Studios,Cate Shortland,"Scarlett Johansson, Florence Pugh, Rachel Weisz","assassin, hero, spy, kgb, based on comic, female assassin, female spy, female hero, aftercreditsstinger, marvel cinematic universe (mcu), woman director",179751131,2021,112869810.68673518
95610,tt1473832,Bridget Jones's Baby,6.407,2961,Released,2016-09-14,35000000,211952420,4.424,123,en,"Drama, Comedy, Romance","StudioCanal, Working Title Films",Sharon Maguire,"Renée Zellweger, Colin Firth, Patrick Dempsey","london, england, baby, based on novel or book, love triangle, competition, pregnancy, ex-boyfriend, one-night stand, music festival, woman between two men, sequel, forty something, billionaire, unknown father, pregnant woman, aftercreditsstinger, woman director, barrister, tv producer",176952420,2016,110071099.68673518
258489,tt0918940,The Legend of Tarzan,5.9,6276,Released,2016-06-29,180000000,356743061,5.1581,109,en,"Fantasy, Action, Adventure","Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures",David Yates,"Alexander Skarsgård, Christoph Waltz, Samuel L. Jackson","africa, animal attack, feral child, tarzan, jungle",176743061,2016,109861740.68673518
331482,tt3281548,Little Women,7.9,6408,Released,2019-12-25,40000000,216600000,10.7027,135,en,"Drama, Romance, History","Columbia Pictures, Regency Enterprises, Pascal Pictures",Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh","new york city, sibling relationship, based on novel or book, massachusetts, affectation, coming of age, remake, period drama, american civil war, christmas, 19th century, sister sister relationship, female writer, clinical, sisters, dignified",176600000,2019,109718679.68673518
399055,tt5580390,The Shape of Water,7.242,12286,Released,2017-12-01,19500000,195300000,7.6343,123,en,"Drama, Fantasy, Romance","Double Dare You, Fox Searchlight Pictures, Bull Productions, TSG Entertainment",Guillermo del Toro,"Sally Hawkins, Michael Shannon, Richard Jenkins","government, fairy tale, cold war, supernatural, baltimore, usa, laboratory, orphan, bathtub, scientist, magic realism, capture, sign languages, 1960s, fishman, amphibious creature, dramatic, romantic",175800000,2017,108918679.68673518
535544,tt6398184,Downton Abbey,7.147,1158,Released,2019-09-12,20000000,194694725,3.0484,122,en,"Drama, Romance, History","Focus Features, Carnival Films, Perfect World Pictures",Michael Engler,"Hugh Bonneville, Laura Carmichael, Jim Carter","yorkshire, period drama, upstairs downstairs, 1920s, based on tv series",174694725,2019,107813404.68673518
277216,tt1398426,Straight Outta Compton,7.784,3959,Released,2015-08-11,28000000,201634991,6.8435,147,en,"Drama, Music, History","Broken Chair Flickz, Universal Pictures, Legendary Pictures, Cube Vision, Crucial Films, Circle of Confusion, Will Packer Productions, Xenon Pictures",F. Gary Gray,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell","drug dealer, police brutality, husband wife relationship, rap music, hip-hop, sibling relationship, aids, parent child relationship, gangster, rapper, ghetto, nightclub, assault, freedom of speech, protest, vandalism, recording contract, rags to riches, based on true story, terminal illness, road trip, feud, marijuana, gang, police chase, hospital, racism, los angeles, california, detroit, michigan, racial slur, wrongful arrest, death of brother, milwaukee wisconsin, police raid, police harassment, duringcreditsstinger, record company, music tour, 1980s, intimidation by police, los angeles riots, compton, california",173634991,2015,106753670.68673518
614479,tt13405778,Insidious: The Red Door,6.578,1750,Released,2023-07-05,16000000,189086877,8.1934,107,en,"Horror, Thriller","Blumhouse Productions, Stage 6 Films, Screen Gems, Oren Peli Productions",Patrick Wilson,"Ty Simpkins, Patrick Wilson, Rose Byrne","sequel, demon, franchise, insidious, malicious, supernatural horror, evil spirits, fifth part, sinister",173086877,2023,106205556.68673518
893723,tt15837338,PAW Patrol: The Mighty Movie,7.05,471,Released,2023-09-21,30000000,202231360,10.9262,87,en,"Family, Comedy, Adventure, Animation","Nickelodeon Movies, Spin Master, Paramount Pictures, Mikros Image, Mikros Animation, adrian150 Animation",Cal Brunker,"Mckenna Grace, Christian Convery, Taraji P. Henson","superhero, cartoon, mad scientist, sequel, dog, animals, kids, elasticity",172231360,2023,105350039.68673518
238713,tt3079380,Spy,6.829,6092,Released,2015-05-06,65000000,235666219,6.3609,120,en,"Action, Comedy, Crime","Chernin Entertainment, Feigco Entertainment, TSG Entertainment, 20th Century Fox",Paul Feig,"Melissa McCarthy, Rose Byrne, Jason Statham","central intelligence agency (cia), budapest, hungary, paris, france, undercover agent, rome, italy, spy, arms dealer, bulgaria, disaster, nuclear bomb, female spy, heiress, bumbling, aftercreditsstinger, duringcreditsstinger, analyst, ironic, suspicious, spycraft, beauty vs brains, handler, special assignment, mocking, modest, ridiculous",170666219,2015,103784898.68673518
629542,tt8115900,The Bad Guys,7.545,2138,Released,2022-03-17,80000000,250162278,9.8708,100,en,"Family, Comedy, Crime, Adventure, Animation",DreamWorks Animation,Pierre Perifel,"Sam Rockwell, Marc Maron, Awkwafina","based on novel or book, snake, wolf, affectation, spider, villain, heist, anthropomorphism, shark, guinea pig, piranha, duringcreditsstinger, zealous, wonder, understated, sentimental, amused, awestruck, cheerful, cliché, complicated, empathetic, enchant, enthusiastic, euphoric, modest",170162278,2022,103280957.68673518
536554,tt8760708,M3GAN,7.048,4193,Released,2022-12-28,12000000,181796517,18.6647,102,en,"Science Fiction, Horror","Atomic Monster, Blumhouse Productions, Divide / Conquer",Gerard Johnstone,"Allison Williams, Violet McGraw, Ronny Chieng","artificial intelligence (a.i.), killer robot, aunt niece relationship, evil doll, orphan, car accident, niece, robot, juvenile delinquent, doll, information leak, dead dog, nosy neighbor, hit by a car, dead parents, attacked by a dog, creepy doll, possessed doll, android horror",169796517,2022,102915196.68673518
423108,tt7069210,The Conjuring: The Devil Made Me Do It,7.411,6018,Released,2021-05-25,39000000,206431050,12.4499,111,en,"Horror, Mystery, Thriller","New Line Cinema, The Safran Company, Atomic Monster",Michael Chaves,"Patrick Wilson, Vera Farmiga, Ruairí O'Connor","supernatural, exorcism, connecticut, sequel, paranormal investigation, 1980s, somber, religious horror, the conjuring universe, frightened",167431050,2021,100549729.68673518
447200,tt5758778,Skyscraper,6.319,5065,Released,2018-07-11,125000000,292400000,3.5856,102,en,"Action, Thriller, Adventure","Flynn Picture Company, Legendary Pictures, Seven Bucks Productions, Universal Pictures, dentsu, Fuji Television Network",Rawson Marshall Thurber,"Dwayne Johnson, Neve Campbell, Chin Han","fire, china, skyscraper, hong kong, high tech, security system, pearl, penthouse, world's tallest building, trapped in burning building",167400000,2018,100518679.68673518
302699,tt1489889,Central Intelligence,6.416,6033,Released,2016-06-16,50000000,216972543,7.5206,107,en,"Action, Comedy","New Line Cinema, Bluegrass Films, RatPac Entertainment, Principato-Young Entertainment, Perfect World Pictures",Rawson Marshall Thurber,"Dwayne Johnson, Kevin Hart, Amy Ryan","central intelligence agency (cia), espionage, spy, secret agent, high school reunion, reconnect, accountant, radical transformation, high school classmates, glory days",166972543,2016,100091222.68673518
378236,tt4877122,The Emoji Movie,5.433,3142,Released,2017-07-23,50000000,216909830,4.8103,86,en,"Animation, Family, Comedy","Columbia Pictures, Sony Pictures Animation, LStar Capital",Tony Leondis,"T.J. Miller, James Corden, Anna Faris","villain, parody, 3d animation, emoji",166909830,2017,100028509.68673518
481084,tt1620981,The Addams Family,6.61,2365,Released,2019-10-10,40000000,204394183,5.6485,87,en,"Family, Animation, Comedy, Fantasy","Cinesite Animation, Nitrogen Studios Canada, Bron Studios, Metro-Goldwyn-Mayer, Creative Wealth Media Finance, The Jackal Group",Conrad Vernon,"Oscar Isaac, Charlize Theron, Chloë Grace Moretz","cartoon, black humor, family, addams family",164394183,2019,97512862.68673518
480530,tt6343314,Creed II,7.032,5492,Released,2018-11-21,50000000,214200000,9.1875,130,en,"Drama, Action","Metro-Goldwyn-Mayer, New Line Cinema, Chartoff-Winkler Productions",Steven Caple Jr.,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson","sports, rivalry, sequel, los angeles, california, boxing, dedicated, box ring, ukraine",164200000,2018,97318679.68673518
376659,tt4651520,Bad Moms,6.502,4114,Released,2016-07-28,20000000,183936074,2.9796,100,en,Comedy,"STXfilms, BillBlock Media, Robert Simonds Productions, Suzanne Todd Productions, Huayi Brothers Pictures, Universal Pictures",Scott Moore,"Mila Kunis, Kristen Bell, Kathryn Hahn","infidelity, alcohol, mother role, hit-and-run, single mother, divorce, family, bathroom humor",163936074,2016,97054753.68673518
406563,tt5726086,Insidious: The Last Key,6.252,2951,Released,2018-01-03,10000000,172811971,6.0957,103,en,"Horror, Thriller","Stage 6 Films, Blumhouse Productions, Universal Pictures, Oren Peli Productions",Adam Robitel,"Lin Shaye, Leigh Whannell, Angus Sampson","key, medium, haunted house, prequel, spirit, 1950s, insidious",162811971,2018,95930650.68673518
577922,tt6723592,Tenet,7.181,10171,Released,2020-08-22,205000000,365304105,11.675,150,en,"Action, Thriller, Science Fiction","Warner Bros. Pictures, Syncopy",Christopher Nolan,"John David Washington, Robert Pattinson, Elizabeth Debicki","assassin, espionage, spy, time travel, mumbai (bombay), india, arms dealer, terrorism, terrorist attack, nuclear weapons, terrorist plot, backwards, alternate timeline, oslo, norway, time paradox, kyiv (kiev), ukraine",160304105,2020,93422784.68673518
257211,tt2361509,The Intern,7.22,6816,Released,2015-09-23,35000000,194564672,14.2997,121,en,Comedy,"Warner Bros. Pictures, RatPac Entertainment, Waverly Films",Nancy Meyers,"Robert De Niro, Anne Hathaway, Rene Russo","new york city, friendship, san francisco, california, office, masseuse, website, tai chi, internet, fish out of water, brooklyn, new york city, business start-up, driver, senior citizen, ceo, father figure, intern, social media, gentleman, woman director, city life, chivalry, retired life, professional woman, internship, e-comm, retailer, elderly widower, online store",159564672,2015,92683351.68673518
188927,tt2660888,Star Trek Beyond,6.782,6716,Released,2016-07-07,185000000,343471816,6.3072,122,en,"Action, Adventure, Science Fiction","Skydance Media, Paramount Pictures, Bad Robot, Perfect Storm Entertainment, Sneaky Shark",Justin Lin,"Chris Pine, Zachary Quinto, Karl Urban","spacecraft, sequel, stranded, hatred, lgbt, space opera, gay theme",158471816,2016,91590495.68673518
105864,tt1979388,The Good Dinosaur,6.732,5636,Released,2015-11-14,175000000,332207671,7.6683,93,en,"Adventure, Animation, Family","Pixar, Walt Disney Pictures",Peter Sohn,"Frances McDormand, Raymond Ochoa, Jeffrey Wright","friendship, tyrannosaurus rex, cartoon, villain, friends, alternate history, dinosaur, fear, storm, nature, journey",157207671,2015,90326350.68673518
257344,tt2120120,Pixels,5.741,7641,Released,2015-07-16,88000000,244900000,10.4787,106,en,"Action, Comedy, Science Fiction, Fantasy","Columbia Pictures, Happy Madison Productions, 1492 Pictures, LStar Capital, China Film Group Corporation, Film Croppers Entertainment, Prime Focus",Chris Columbus,"Adam Sandler, Kevin James, Michelle Monaghan","new york city, london, england, usa president, washington dc, usa, video game, nerd, alien, gamer, single mother, alien invasion, divorcee, centipede, childhood friends, military, gaming, divorced man, alien attack, 1980s, cable guy, live action and animation, donkey kong, darpa, taj mahal, india, guam, arcade game, world war, alternative world, old school, based on short, pattern, best friends, pixelation, video arcade, space invaders, galaga, pac-man",156900000,2015,90018679.68673518
329865,tt2543164,Arrival,7.612,18148,Released,2016-11-10,47000000,203388186,14.4945,116,en,"Drama, Science Fiction, Mystery","FilmNation Entertainment, Lava Bear Films, 21 Laps Entertainment",Denis Villeneuve,"Amy Adams, Jeremy Renner, Forest Whitaker","spacecraft, loss, time, alien, language, female protagonist, scientist, heartbreak, based on short story, military, alien language, linguist, first contact, communication, linguistics, time-manipulation, determinism, time manipulation",156388186,2016,89506865.68673518
529203,tt2850386,The Croods: A New Age,7.466,3900,Released,2020-11-25,65000000,215905815,13.1543,95,en,"Animation, Family, Adventure, Fantasy, Comedy","Universal Pictures, DreamWorks Animation",Joel Crawford,"Nicolas Cage, Emma Stone, Ryan Reynolds","sequel, prehistory, aftercreditsstinger, duringcreditsstinger, candid, playful, joyous, admiring, adoring",150905815,2020,84024494.68673518
